Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837.0,1,Male,87.0,3,4,Research Director,3,Married,15787.0,21624.0,2,Y,Yes,14,3,2,80.0,0,23,3,3,2.0,2,2,2
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839.0,2,Female,33.0,3,1,Research Scientist,3,Single,1514.0,8018.0,1,Y,No,16,3,3,80.0,0,0,4,1,0.0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842.0,4,Male,89.0,4,1,Human Resources,1,Married,2956.0,21495.0,0,Y,No,17,3,3,80.0,0,2,4,3,1.0,0,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844.0,1,Male,56.0,2,1,Human Resources,1,Divorced,2335.0,3157.0,4,Y,Yes,15,3,4,80.0,3,4,3,3,2.0,2,2,0
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845.0,3,Female,67.0,3,2,Sales Executive,3,Married,5154.0,19665.0,4,Y,No,22,4,2,80.0,2,10,3,4,8.0,7,5,7
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847.0,4,Female,73.0,3,2,Research Scientist,2,Married,6962.0,19573.0,4,Y,Yes,22,4,4,80.0,1,15,2,3,1.0,0,0,0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849.0,1,Male,92.0,3,2,Sales Executive,4,Married,5675.0,19246.0,1,Y,No,20,4,3,80.0,1,7,5,3,7.0,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850.0,4,Female,53.0,3,1,Laboratory Technician,4,Single,2379.0,19826.0,0,Y,Yes,14,3,3,80.0,0,6,3,2,5.0,4,0,2
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852.0,4,Male,40.0,3,1,Laboratory Technician,4,Married,3812.0,7003.0,1,Y,No,13,3,2,80.0,0,11,3,4,11.0,8,3,10
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853.0,4,Male,79.0,3,2,Sales Executive,4,Single,4648.0,26075.0,8,Y,No,13,3,3,80.0,0,4,2,4,0.0,0,0,0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854.0,3,Male,38.0,3,1,Research Scientist,3,Married,2936.0,6161.0,3,Y,No,22,4,2,80.0,2,10,1,2,6.0,3,3,3
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856.0,2,Female,64.0,3,1,Laboratory Technician,3,Single,2105.0,5411.0,4,Y,No,12,3,3,80.0,0,7,2,3,2.0,2,2,0
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857.0,4,Male,82.0,3,3,Manufacturing Director,4,Divorced,8578.0,19989.0,3,Y,No,14,3,3,80.0,1,12,4,2,9.0,8,4,7
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858.0,3,Male,43.0,3,1,Human Resources,4,Divorced,2706.0,10494.0,1,Y,No,15,3,2,80.0,1,3,2,3,3.0,2,2,2
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859.0,4,Male,93.0,1,2,Healthcare Representative,3,Divorced,6384.0,21143.0,8,Y,No,17,3,4,80.0,2,11,3,3,7.0,0,1,6
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860.0,4,Male,81.0,3,1,Laboratory Technician,3,Single,3968.0,13624.0,4,Y,No,13,3,4,80.0,0,8,3,3,0.0,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862.0,3,Male,82.0,2,2,Sales Executive,2,Single,9907.0,26186.0,7,Y,Yes,12,3,3,80.0,0,7,3,2,2.0,2,2,2
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863.0,1,Female,45.0,4,4,Sales Executive,1,Divorced,13225.0,7739.0,2,Y,No,12,3,4,80.0,1,25,5,3,19.0,17,2,8
27,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864.0,2,Female,36.0,2,2,Sales Representative,3,Married,3540.0,7018.0,1,Y,No,21,4,4,80.0,1,9,5,3,9.0,8,5,8
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865.0,4,Male,87.0,2,1,Human Resources,2,Married,2804.0,15434.0,1,Y,No,11,3,4,80.0,0,1,3,3,1.0,0,0,0
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866.0,1,Female,81.0,2,5,Manager,3,Married,19392.0,22539.0,7,Y,No,13,3,4,80.0,0,21,2,3,16.0,12,6,14
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867.0,4,Male,91.0,2,5,Research Director,2,Married,19665.0,13583.0,4,Y,No,12,3,4,80.0,0,29,3,3,22.0,10,12,9
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868.0,4,Male,73.0,2,1,Research Scientist,4,Single,2439.0,14753.0,1,Y,Yes,24,4,2,80.0,0,1,3,2,1.0,0,1,0
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869.0,3,Female,64.0,3,3,Sales Executive,2,Married,7314.0,14011.0,5,Y,No,21,4,3,80.0,3,14,2,3,8.0,7,0,7
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870.0,4,Female,77.0,2,1,Research Scientist,1,Married,4774.0,23844.0,0,Y,No,19,3,4,80.0,1,8,2,2,7.0,6,7,3
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871.0,4,Male,41.0,3,2,Research Scientist,4,Divorced,3902.0,5141.0,8,Y,No,14,3,2,80.0,3,7,2,3,2.0,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873.0,2,Male,98.0,2,1,Research Scientist,4,Married,2662.0,7975.0,8,Y,No,20,4,2,80.0,1,19,2,4,5.0,2,0,4
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875.0,2,Female,78.0,3,1,Sales Representative,2,Married,2856.0,3692.0,1,Y,No,19,3,4,80.0,1,1,3,3,1.0,0,0,0
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876.0,2,Male,89.0,3,1,Sales Representative,4,Single,1081.0,16019.0,1,Y,No,13,3,3,80.0,0,1,3,2,1.0,0,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878.0,4,Male,75.0,3,1,Research Scientist,2,Single,2472.0,26092.0,1,Y,Yes,23,4,1,80.0,0,1,2,3,1.0,0,0,0
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880.0,2,Female,63.0,2,2,Sales Executive,3,Married,5673.0,6060.0,1,Y,Yes,13,3,1,80.0,1,10,4,3,10.0,9,1,7
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881.0,2,Male,89.0,3,2,Laboratory Technician,3,Divorced,4197.0,18624.0,1,Y,No,11,3,1,80.0,1,10,2,3,10.0,8,0,2
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882.0,3,Male,64.0,3,3,Sales Executive,4,Married,9713.0,24444.0,2,Y,Yes,13,3,4,80.0,3,9,3,3,5.0,3,1,0
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883.0,4,Male,59.0,3,1,Laboratory Technician,1,Single,2062.0,19384.0,3,Y,No,14,3,2,80.0,0,11,2,3,3.0,2,1,2
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885.0,4,Male,78.0,3,2,Research Scientist,1,Married,4284.0,13588.0,5,Y,Yes,22,4,3,80.0,1,16,2,3,5.0,3,0,4
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886.0,4,Female,44.0,2,2,Manufacturing Director,2,Married,4788.0,25388.0,0,Y,Yes,11,3,4,80.0,0,4,2,3,3.0,2,0,2
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888.0,2,Female,93.0,2,2,Manufacturing Director,4,Married,5906.0,23888.0,0,Y,No,13,3,4,80.0,2,10,2,2,9.0,8,3,8
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890.0,2,Male,94.0,2,2,Human Resources,4,Single,3886.0,4223.0,1,Y,No,21,4,4,80.0,0,10,2,2,10.0,1,0,8
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892.0,1,Male,98.0,3,4,Manager,1,Divorced,16823.0,18991.0,2,Y,No,11,3,1,80.0,1,22,3,3,19.0,7,11,16
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893.0,2,Female,90.0,2,1,Research Scientist,3,Married,2933.0,14908.0,1,Y,Yes,13,3,3,80.0,1,1,3,2,1.0,0,1,0
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898.0,1,Female,89.0,4,2,Sales Executive,3,Single,6500.0,26997.0,0,Y,No,14,3,2,80.0,0,9,5,2,8.0,7,0,7
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900.0,4,Female,58.0,3,4,Manager,4,Divorced,17174.0,2437.0,3,Y,No,11,3,2,80.0,1,24,3,3,22.0,17,4,7
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903.0,2,Male,78.0,4,2,Healthcare Representative,1,Married,5033.0,9364.0,2,Y,No,15,3,4,80.0,1,10,5,3,2.0,0,2,2
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905.0,4,Male,85.0,1,1,Research Scientist,1,Married,2307.0,14460.0,1,Y,Yes,23,4,2,80.0,1,5,2,3,5.0,2,3,0
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907.0,1,Male,97.0,3,1,Laboratory Technician,4,Single,2587.0,10261.0,1,Y,No,16,3,4,80.0,0,5,3,3,4.0,2,1,0
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908.0,3,Male,33.0,2,2,Sales Executive,2,Married,5507.0,16822.0,2,Y,No,16,3,3,80.0,2,12,1,1,4.0,2,1,3
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909.0,3,Female,54.0,3,2,Sales Executive,2,Married,4393.0,26841.0,5,Y,No,21,4,3,80.0,1,14,3,3,5.0,4,1,4
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911.0,3,Male,83.0,3,3,Research Director,1,Married,13348.0,14842.0,9,Y,No,13,3,2,80.0,1,18,3,4,13.0,7,5,7
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912.0,3,Female,86.0,3,2,Sales Executive,4,Divorced,6583.0,20115.0,2,Y,Yes,11,3,4,80.0,1,8,2,3,5.0,2,1,4
34,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915.0,4,Female,75.0,2,2,Sales Executive,4,Married,8103.0,16495.0,3,Y,Yes,12,3,3,80.0,0,9,3,2,4.0,2,0,1
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916.0,1,Female,62.0,4,1,Laboratory Technician,3,Divorced,3978.0,16031.0,8,Y,No,12,3,2,80.0,1,4,0,2,2.0,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918.0,3,Male,61.0,4,1,Laboratory Technician,4,Married,2544.0,7102.0,0,Y,No,18,3,1,80.0,1,8,3,3,7.0,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922.0,2,Male,44.0,3,2,Healthcare Representative,3,Single,5399.0,14511.0,4,Y,No,12,3,3,80.0,0,12,3,3,4.0,2,0,3
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924.0,2,Male,43.0,3,2,Sales Executive,3,Single,5487.0,10410.0,1,Y,No,14,3,2,80.0,0,10,2,2,10.0,4,0,9
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927.0,3,Male,42.0,2,2,Sales Executive,4,Married,6834.0,19255.0,1,Y,Yes,12,3,3,80.0,1,7,2,3,7.0,7,0,7
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928.0,3,Male,45.0,4,1,Sales Representative,1,Single,1091.0,10642.0,1,Y,No,17,3,4,80.0,0,1,3,3,1.0,0,0,0
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929.0,1,Female,32.0,1,2,Sales Executive,3,Married,5736.0,3987.0,6,Y,No,19,3,3,80.0,1,10,1,3,3.0,2,1,2
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931.0,2,Male,41.0,3,1,Research Scientist,2,Married,2226.0,6073.0,1,Y,No,11,3,3,80.0,1,6,3,2,5.0,3,1,2
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932.0,3,Male,86.0,2,2,Research Scientist,4,Married,5747.0,26496.0,1,Y,Yes,15,3,2,80.0,0,16,3,3,15.0,10,6,11
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933.0,4,Female,84.0,3,2,Sales Executive,3,Single,9854.0,23352.0,3,Y,Yes,11,3,4,80.0,0,6,0,3,2.0,0,2,2
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934.0,3,Male,64.0,3,2,Research Scientist,2,Married,5467.0,2125.0,8,Y,No,18,3,3,80.0,1,16,4,4,8.0,7,1,7
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935.0,4,Female,89.0,2,2,Sales Executive,1,Married,5380.0,20328.0,4,Y,No,16,3,3,80.0,1,6,3,3,0.0,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936.0,1,Male,87.0,3,2,Manufacturing Director,1,Married,5151.0,12315.0,1,Y,No,25,4,4,80.0,1,10,3,3,10.0,0,7,9
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937.0,4,Female,58.0,2,2,Research Scientist,2,Divorced,2133.0,18115.0,1,Y,Yes,16,3,3,80.0,1,20,3,3,20.0,11,0,7
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938.0,4,Female,72.0,3,4,Manager,4,Married,17875.0,11761.0,4,Y,Yes,13,3,3,80.0,1,29,2,2,1.0,0,0,0
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939.0,1,Female,47.0,4,1,Research Scientist,3,Single,2432.0,15318.0,3,Y,Yes,14,3,1,80.0,0,8,2,3,4.0,1,0,3
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940.0,2,Male,71.0,3,1,Research Scientist,4,Divorced,4771.0,14293.0,2,Y,No,19,3,4,80.0,2,10,0,4,5.0,2,0,3
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941.0,2,Male,42.0,3,5,Research Director,4,Married,19161.0,13738.0,3,Y,No,15,3,4,80.0,0,28,3,3,5.0,4,4,3
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1943.0,2,Male,77.0,3,2,Sales Executive,4,Divorced,5087.0,2900.0,3,Y,Yes,12,3,3,80.0,2,14,4,3,0.0,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944.0,1,Female,58.0,2,1,Human Resources,2,Married,2863.0,19555.0,1,Y,No,12,3,1,80.0,0,1,2,3,1.0,0,0,0
35,No,Travel_Rarely,682,Sales,18,4,Medical,1,1945.0,2,Male,71.0,3,2,Sales Executive,1,Married,5561.0,15975.0,0,Y,No,16,3,4,80.0,1,6,2,1,5.0,3,0,4
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1,1947.0,3,Male,49.0,3,1,Research Scientist,3,Single,2144.0,2122.0,1,Y,No,14,3,3,80.0,0,5,3,2,5.0,3,1,4
31,No,Non-Travel,976,Research & Development,3,2,Medical,1,1948.0,3,Male,48.0,3,1,Research Scientist,1,Divorced,3065.0,3995.0,1,Y,Yes,13,3,4,80.0,1,4,3,4,4.0,2,2,3
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949.0,1,Male,66.0,4,1,Laboratory Technician,2,Married,2810.0,9238.0,1,Y,No,22,4,2,80.0,0,5,3,3,5.0,4,0,2
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,1950.0,1,Male,32.0,3,3,Sales Executive,4,Single,9888.0,6770.0,1,Y,No,21,4,1,80.0,0,14,3,2,14.0,8,2,1
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951.0,4,Male,39.0,3,3,Sales Executive,3,Divorced,8628.0,22914.0,1,Y,No,18,3,3,80.0,1,9,2,2,8.0,7,1,1
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952.0,3,Male,95.0,3,1,Laboratory Technician,1,Single,2867.0,20006.0,0,Y,No,13,3,4,80.0,0,8,6,2,7.0,7,7,6
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954.0,1,Male,89.0,3,2,Healthcare Representative,1,Married,5373.0,6225.0,0,Y,No,12,3,1,80.0,1,6,5,2,5.0,3,0,2
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955.0,3,Female,34.0,3,2,Healthcare Representative,4,Divorced,6667.0,16542.0,5,Y,No,18,3,2,80.0,1,9,6,3,5.0,1,1,2
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956.0,4,Male,48.0,1,2,Research Scientist,1,Married,5003.0,5771.0,1,Y,No,21,4,2,80.0,0,10,6,3,10.0,8,8,7
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960.0,3,Male,32.0,2,1,Laboratory Technician,4,Divorced,2367.0,18779.0,5,Y,No,12,3,1,80.0,1,6,2,2,4.0,1,0,3
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961.0,1,Male,59.0,2,1,Sales Representative,1,Single,2858.0,11473.0,4,Y,No,14,3,1,80.0,0,20,3,2,1.0,0,0,0
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962.0,3,Female,55.0,3,2,Sales Executive,4,Married,5204.0,13586.0,1,Y,Yes,11,3,4,80.0,0,10,2,3,10.0,8,0,9
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1,1965.0,4,Male,44.0,3,2,Sales Executive,4,Single,4105.0,5099.0,1,Y,No,14,3,1,80.0,0,7,5,3,7.0,7,0,7
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966.0,4,Male,56.0,2,2,Manufacturing Director,4,Single,9679.0,10138.0,8,Y,No,24,4,2,80.0,0,8,1,3,1.0,0,0,0
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,1967.0,1,Male,63.0,3,2,Sales Executive,4,Married,5617.0,21075.0,1,Y,Yes,11,3,3,80.0,0,10,4,3,10.0,7,0,8
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968.0,1,Male,66.0,3,3,Sales Executive,1,Single,10448.0,5843.0,6,Y,Yes,13,3,2,80.0,0,15,2,2,2.0,2,2,2
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969.0,1,Female,67.0,3,2,Research Scientist,3,Married,2897.0,22474.0,3,Y,No,11,3,3,80.0,2,9,6,2,4.0,3,2,3
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970.0,4,Male,36.0,3,2,Healthcare Representative,3,Divorced,5968.0,18079.0,1,Y,No,20,4,3,80.0,3,9,2,3,9.0,7,2,8
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971.0,1,Male,30.0,3,3,Healthcare Representative,3,Married,7510.0,16873.0,1,Y,No,17,3,2,80.0,1,10,1,3,10.0,9,0,9
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972.0,4,Male,88.0,3,1,Human Resources,2,Married,2991.0,5224.0,0,Y,Yes,11,3,2,80.0,1,7,2,3,6.0,2,1,2
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973.0,3,Male,71.0,4,5,Manager,2,Married,19636.0,25811.0,4,Y,Yes,18,3,1,80.0,1,35,0,3,10.0,9,1,4
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974.0,4,Female,59.0,1,1,Laboratory Technician,4,Divorced,1129.0,17536.0,1,Y,Yes,11,3,3,80.0,3,1,4,3,1.0,0,0,0
39,No,Travel_Rarely,119,Sales,15,4,Marketing,1,1975.0,2,Male,77.0,3,4,Sales Executive,1,Single,13341.0,25098.0,0,Y,No,12,3,1,80.0,0,21,3,3,20.0,8,11,10
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976.0,4,Male,37.0,2,2,Research Scientist,3,Single,4332.0,14811.0,1,Y,No,12,3,4,80.0,0,20,2,3,20.0,9,3,7
31,No,Non-Travel,697,Research & Development,10,3,Medical,1,1979.0,3,Female,40.0,3,3,Research Director,3,Married,11031.0,26862.0,4,Y,No,20,4,3,80.0,1,13,2,4,11.0,7,4,8
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980.0,3,Female,77.0,3,2,Manufacturing Director,1,Single,4440.0,25198.0,6,Y,Yes,19,3,4,80.0,0,9,3,3,5.0,2,1,4
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,1981.0,2,Male,45.0,2,2,Healthcare Representative,3,Single,4617.0,14120.0,1,Y,No,12,3,2,80.0,0,4,2,2,4.0,3,1,2
23,No,Travel_Rarely,571,Research & Development,12,2,Other,1,1982.0,4,Male,78.0,3,1,Laboratory Technician,4,Single,2647.0,13672.0,1,Y,No,13,3,3,80.0,0,5,6,4,5.0,2,1,4
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,1985.0,4,Female,73.0,3,2,Laboratory Technician,3,Married,6323.0,26849.0,1,Y,No,11,3,1,80.0,1,10,2,4,10.0,9,9,4
40,No,Travel_Rarely,444,Sales,2,2,Marketing,1,1986.0,2,Female,92.0,3,2,Sales Executive,2,Married,5677.0,4258.0,3,Y,No,14,3,3,80.0,1,15,4,3,11.0,8,5,10
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,1,1987.0,3,Female,82.0,3,1,Human Resources,2,Married,2187.0,19655.0,4,Y,No,14,3,3,80.0,0,6,3,3,2.0,0,1,2
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,1,1989.0,4,Male,76.0,3,1,Laboratory Technician,2,Married,3748.0,4077.0,1,Y,No,13,3,3,80.0,0,12,6,2,12.0,8,1,7
25,No,Travel_Rarely,977,Research & Development,2,1,Other,1,1992.0,4,Male,57.0,3,1,Laboratory Technician,3,Divorced,3977.0,7298.0,6,Y,Yes,19,3,3,80.0,1,7,2,2,2.0,2,0,2
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,1993.0,1,Male,84.0,3,3,Healthcare Representative,3,Single,8633.0,13084.0,2,Y,No,23,4,2,80.0,0,25,3,3,17.0,14,12,11
33,No,Non-Travel,1313,Research & Development,1,2,Medical,1,1994.0,2,Male,59.0,2,1,Laboratory Technician,3,Divorced,2008.0,20439.0,1,Y,No,12,3,3,80.0,3,1,2,2,1.0,1,0,0
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995.0,4,Male,86.0,3,2,Sales Executive,2,Married,4440.0,7636.0,0,Y,No,15,3,1,80.0,2,16,3,3,15.0,13,5,8
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,1996.0,1,Male,54.0,3,1,Sales Representative,3,Married,3067.0,6393.0,0,Y,No,19,3,3,80.0,1,3,1,3,2.0,2,1,2
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997.0,1,Male,72.0,2,2,Manufacturing Director,3,Married,5321.0,14284.0,2,Y,No,11,3,4,80.0,1,10,1,3,8.0,3,7,7
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,1998.0,4,Male,35.0,3,2,Research Scientist,1,Divorced,5410.0,11189.0,6,Y,Yes,17,3,3,80.0,1,9,3,2,4.0,3,1,2
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,1999.0,4,Male,76.0,3,1,Research Scientist,4,Married,2782.0,21412.0,3,Y,No,22,4,1,80.0,1,12,3,3,5.0,3,1,0
47,No,Non-Travel,1162,Research & Development,1,1,Medical,1,2000.0,3,Female,98.0,3,3,Research Director,2,Married,11957.0,17231.0,0,Y,No,18,3,1,80.0,2,14,3,1,13.0,8,5,12
35,No,Travel_Rarely,1490,Research & Development,11,4,Medical,1,2003.0,4,Male,43.0,3,1,Laboratory Technician,3,Married,2660.0,20232.0,7,Y,Yes,11,3,3,80.0,1,5,3,3,2.0,2,2,2
22,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,2007.0,4,Male,63.0,3,1,Research Scientist,3,Single,3375.0,17624.0,0,Y,No,12,3,4,80.0,0,4,2,4,3.0,2,1,2
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2008.0,2,Male,48.0,3,2,Research Scientist,3,Single,5098.0,18698.0,1,Y,No,19,3,2,80.0,0,10,5,3,10.0,7,0,8
33,No,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009.0,2,Female,95.0,3,2,Healthcare Representative,4,Married,4878.0,21653.0,0,Y,Yes,13,3,1,80.0,1,10,6,3,9.0,7,8,1
32,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010.0,3,Female,49.0,2,1,Laboratory Technician,2,Single,2837.0,15919.0,1,Y,No,13,3,3,80.0,0,6,3,3,6.0,2,4,1
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,2012.0,1,Male,83.0,3,1,Laboratory Technician,4,Married,2406.0,4060.0,8,Y,No,19,3,3,80.0,2,8,3,2,1.0,0,0,0
32,No,Travel_Rarely,234,Sales,1,4,Medical,1,2013.0,2,Male,68.0,2,1,Sales Representative,2,Married,2269.0,18024.0,0,Y,No,14,3,2,80.0,1,3,2,3,2.0,2,2,2
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,2014.0,1,Male,52.0,3,2,Research Scientist,4,Single,4108.0,5340.0,7,Y,No,13,3,1,80.0,0,18,2,3,7.0,7,1,7
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015.0,2,Female,99.0,1,3,Research Director,3,Married,13206.0,3376.0,3,Y,No,12,3,1,80.0,1,20,3,3,18.0,16,1,11
32,No,Travel_Rarely,801,Sales,1,4,Marketing,1,2016.0,3,Female,48.0,3,3,Sales Executive,4,Married,10422.0,24032.0,1,Y,No,19,3,3,80.0,2,14,3,3,14.0,10,5,7
37,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,1,2017.0,3,Female,42.0,4,3,Research Director,4,Married,13744.0,15471.0,1,Y,Yes,25,4,1,80.0,1,16,2,3,16.0,11,6,8
25,No,Travel_Rarely,1382,Sales,8,2,Other,1,2018.0,1,Female,85.0,3,2,Sales Executive,3,Divorced,4907.0,13684.0,0,Y,Yes,22,4,2,80.0,1,6,3,2,5.0,3,0,4
52,No,Non-Travel,585,Sales,29,4,Life Sciences,1,2019.0,1,Male,40.0,3,1,Sales Representative,4,Divorced,3482.0,19788.0,2,Y,No,15,3,2,80.0,2,16,3,2,9.0,8,0,0
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,1,2020.0,2,Male,42.0,3,1,Research Scientist,4,Single,2436.0,13422.0,6,Y,Yes,12,3,3,80.0,0,6,2,3,4.0,3,1,2
